#TAXONOMY	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV6083	Bacteria	Firmicutes	Bacilli	unclassified	unclassified	unclassified	unclassified
ASV6085	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Mogibacterium	diversum
ASV6086	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] nodatum group	sulci
ASV6087	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	durum
ASV6089	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	unclassified
ASV6090	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	morbillorum
ASV6091	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parainfluenzae
ASV6092	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	moorei
ASV6096	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	moorei
ASV6097	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV6098	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	unclassified
ASV6100	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	extructa
ASV6104	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	unclassified
ASV6106	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	unclassified
ASV6107	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	unclassified
ASV6109	Bacteria	Firmicutes	Bacilli	unclassified	unclassified	unclassified	unclassified
ASV6110	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	moorei
ASV6111	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	unclassified	unclassified
ASV6114	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	dentalis
ASV6116	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	rimae
ASV6118	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	unclassified
ASV6120	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	asaccharolyticum
ASV6121	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	pleuropneumoniae
ASV6123	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	durum
ASV6124	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	unclassified
ASV6125	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	aeria
ASV6127	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	unclassified	unclassified
ASV6129	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV6131	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7x	unclassified
ASV6132	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	haemolysans
ASV6134	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	unclassified
ASV6135	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	unclassified
ASV6138	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	durum
ASV6142	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Parvimonas	unclassified	unclassified
ASV6143	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	haemolyticus
ASV6144	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	segnis
ASV6145	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	unclassified	unclassified
ASV6149	Bacteria	Actinobacteriota	Actinobacteria	unclassified	unclassified	unclassified	unclassified
ASV6150	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7x	unclassified
ASV6151	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Parvimonas	unclassified	unclassified
ASV6152	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV6153	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	unclassified
ASV6154	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	unclassified	unclassified	unclassified
ASV6155	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	amycolatum
ASV6156	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	unclassified	unclassified
ASV6159	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	unclassified
ASV6161	Bacteria	Firmicutes	Bacilli	unclassified	unclassified	unclassified	unclassified
ASV6162	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	unclassified	unclassified
ASV6163	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	acnes
ASV6165	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	unclassified
ASV6166	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	unclassified
ASV6169	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Pseudopropionibacterium	unclassified
ASV6172	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	pacaensis
ASV6176	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	mirabilis
ASV6180	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	aeria
ASV6182	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified	unclassified	unclassified	unclassified
ASV6183	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV6185	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified
ASV6188	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	fragi
ASV6192	Bacteria	Firmicutes	Bacilli	Lactobacillales	unclassified	unclassified	unclassified
ASV6193	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	unclassified	unclassified	unclassified
ASV6194	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV6195	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Parvimonas	unclassified	unclassified
ASV6196	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Cryptobacterium	curtum
ASV6197	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Mogibacterium	pumilum
ASV6200	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	parvula
ASV6201	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	unclassified
ASV6203	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Kingella	unclassified
ASV6204	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Parvimonas	unclassified	unclassified
ASV6210	Bacteria	Firmicutes	Bacilli	Lactobacillales	unclassified	unclassified	unclassified
ASV6211	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	durum
ASV6212	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	haemolytica
ASV6213	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7x	unclassified
ASV6215	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	unclassified
ASV6216	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	unclassified	unclassified
ASV6217	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified	unclassified	unclassified	unclassified
ASV6218	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	unclassified
ASV6219	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	durum
ASV6220	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Mogibacterium	diversum
ASV6221	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	unclassified
ASV6222	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	unclassified
ASV6225	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	aeria
ASV6233	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parainfluenzae
ASV6237	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	longum
ASV6239	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	parvula
ASV6241	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	moorei
ASV6242	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	catoniae
ASV6244	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV6245	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	unclassified	unclassified
ASV6248	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] nodatum group	nodatum
ASV6249	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae
ASV6251	Bacteria	Firmicutes	Bacilli	unclassified	unclassified	unclassified	unclassified
ASV6252	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	unclassified
ASV6253	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus	erythropolis
ASV6256	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	dentalis
ASV6257	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7x	unclassified
ASV6258	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Mogibacterium	diversum
ASV6259	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	unclassified
ASV6260	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	nucleatum
ASV6262	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	unclassified
ASV6266	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV6267	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	unclassified
ASV6268	Bacteria	Firmicutes	Bacilli	Staphylococcales	Gemellaceae	Gemella	haemolysans
ASV6269	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	melaninogenica
ASV6270	Bacteria	Actinobacteriota	Actinobacteria	unclassified	unclassified	unclassified	unclassified
ASV6271	Bacteria	Firmicutes	Bacilli	unclassified	unclassified	unclassified	unclassified
ASV6273	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	mirabilis
ASV6274	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	wiggsiae
ASV6275	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	unclassified
ASV6276	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	fusca
ASV6277	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	unclassified	unclassified	unclassified
ASV6278	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	oris
ASV6280	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	unclassified
ASV6281	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Shuttleworthia	satelles
ASV6282	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	unclassified
ASV6283	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	sputorum
ASV6285	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	dispar
ASV6286	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV6287	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	unclassified
ASV6288	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parainfluenzae
ASV6290	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	parvula
ASV6291	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	unclassified
ASV6292	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	parvulum
ASV6295	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	unclassified	unclassified
ASV6296	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] brachy group	brachy
ASV6297	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	durum
ASV6298	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	graevenitzii
ASV6299	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	unclassified
ASV6300	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	moorei
ASV6301	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	moorei
ASV6302	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	dispar
ASV6305	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	unclassified
ASV6307	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	protegens
ASV6308	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Parvimonas	unclassified	unclassified
ASV6309	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV6311	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV6313	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Parvimonas	unclassified	unclassified
ASV6314	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Mogibacterium	timidum
ASV6315	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	unclassified
ASV6316	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	unclassified
ASV6318	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Arcanobacterium	unclassified
ASV6319	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified
ASV6321	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	sinus
ASV6322	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	unclassified
ASV6323	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Peptostreptococcus	stomatis
ASV6325	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	rectus
ASV6327	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Scardovia	wiggsiae
ASV6328	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	rimae
ASV6331	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Selenomonas	noxia
ASV6333	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	unclassified	unclassified	unclassified
ASV6334	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	unclassified	unclassified
ASV6336	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	parvula
ASV6337	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	unclassified
ASV6338	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	unclassified
ASV6340	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified
ASV6341	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	pacaensis
ASV6343	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	unclassified
ASV6346	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV6347	Bacteria	Proteobacteria	unclassified	unclassified	unclassified	unclassified	unclassified
ASV6349	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Pseudopropionibacterium	unclassified
ASV6351	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	unclassified	unclassified	unclassified
ASV6353	Bacteria	Firmicutes	Bacilli	Lactobacillales	unclassified	unclassified	unclassified
ASV6354	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	unclassified
ASV6356	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	unclassified
ASV6364	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	unclassified	unclassified	unclassified
ASV6365	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Parvimonas	unclassified	unclassified
ASV6366	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parainfluenzae
ASV6367	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	massiliensis
ASV6368	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	zoohelcum
ASV6372	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	unclassified	unclassified	unclassified
ASV6373	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	pallens
ASV6375	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] nodatum group	sulci
ASV6376	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	unclassified	unclassified
ASV6377	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	scopos
ASV6380	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Mogibacterium	unclassified
ASV6382	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	mucilaginosa
ASV6383	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	unclassified
ASV6385	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	pinnipediorum
ASV6386	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	nanceiensis
ASV6387	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	moorei
ASV6389	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	F0058	unclassified
ASV6391	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	unclassified	unclassified
ASV6392	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia	exigua
ASV6395	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	unclassified
ASV6397	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Selenomonas	unclassified
ASV6400	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae
ASV6401	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Pseudopropionibacterium	unclassified
ASV6402	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	unclassified	unclassified
ASV6403	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	unclassified	unclassified	unclassified
ASV6405	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	unclassified	unclassified
ASV6407	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	unclassified
ASV6411	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	unclassified
